order_id,customer_id,order_date,product_category,total_price
706,691,2022-12-02,Books,72.09
707,949,2023-11-02,Home Goods,369.18
708,974,2023-02-13,Books,141.91
709,731,2022-10-27,Home Goods,229.82
710,82,2023-08-25,Apparel,442.74
711,604,2022-12-23,Home Goods,485.57
712,947,2022-09-13,Home Goods,218.04
713,687,2022-12-19,Books,419.05
714,751,2023-06-05,Apparel,36.14
715,772,2023-06-08,Books,425.31
716,903,2023-11-25,Home Goods,318.46
717,365,2022-10-11,Electronics,249.47
718,163,2022-11-08,Home Goods,446.08
719,48,2022-04-09,Home Goods,424.22
720,511,2022-07-16,Books,155.5
721,329,2023-04-27,Electronics,397.83
722,840,2022-08-14,Electronics,58.75
723,116,2023-09-07,Books,413.15
724,941,2023-09-10,Apparel,340.97
725,849,2022-12-31,Electronics,53.05
726,337,2023-01-03,Electronics,344.71
727,881,2023-07-24,Books,294.45
728,737,2023-08-13,Apparel,301.33
729,864,2022-03-16,Apparel,152.52
730,840,2022-02-11,Home Goods,140.58
731,147,2023-02-26,Home Goods,383.64
732,575,2022-06-30,Books,135.84
733,806,2023-06-29,Apparel,228.67
734,323,2022-03-12,Books,350.45
735,443,2023-07-22,Home Goods,49.01
736,837,2022-04-15,Books,301.33
737,13,2022-07-19,Books,298.79
738,943,2022-04-11,Electronics,345.27
739,494,2022-11-03,Electronics,191.26
740,701,2023-08-09,Electronics,230.0
741,287,2023-11-14,Home Goods,171.68
742,720,2023-01-12,Books,406.0
743,114,2023-10-17,Electronics,74.0
744,480,2023-11-09,Electronics,481.85
745,22,2023-02-03,Electronics,321.07
746,349,2022-08-09,Home Goods,444.58
747,726,2023-08-18,Home Goods,218.85
748,683,2022-07-01,Books,172.82
749,835,2022-11-03,Books,451.36
750,566,2023-06-06,Books,58.45
751,906,2023-01-31,Electronics,67.38
752,810,2022-01-04,Apparel,156.68
753,320,2022-10-08,Home Goods,480.29
754,126,2022-08-03,Electronics,320.2
755,277,2023-09-02,Electronics,281.55
756,976,2023-02-24,Books,355.62
757,204,2022-04-11,Books,214.56
758,194,2023-06-05,Electronics,381.46
759,681,2023-07-27,Home Goods,202.68
760,664,2022-11-05,Home Goods,414.92
761,547,2023-10-20,Electronics,140.97
762,696,2023-05-25,Apparel,146.0
763,286,2022-03-04,Apparel,265.97
764,57,2023-09-25,Home Goods,221.07
765,734,2022-08-14,Books,327.58
766,303,2022-04-15,Apparel,188.5
767,163,2023-03-01,Apparel,122.97
768,19,2022-09-12,Books,240.21
769,370,2023-03-05,Apparel,284.87
770,264,2023-03-10,Electronics,79.87
771,794,2022-07-26,Apparel,282.79
772,113,2022-01-28,Books,166.44
773,488,2023-11-13,Electronics,202.3
774,327,2022-12-02,Apparel,146.87
775,542,2023-08-11,Home Goods,466.39
776,647,2023-09-20,Electronics,344.83
777,579,2022-03-10,Electronics,138.61
778,65,2023-05-28,Home Goods,326.07
779,292,2022-06-16,Home Goods,425.8
780,25,2023-12-31,Apparel,206.8
781,549,2023-01-03,Apparel,416.68
782,1,2022-09-08,Books,85.66
783,911,2023-11-17,Books,413.16
784,549,2022-06-19,Electronics,274.74
785,141,2022-03-31,Home Goods,119.26
786,744,2023-07-15,Home Goods,209.5
787,648,2023-03-22,Books,494.12
788,901,2022-10-21,Electronics,393.94
789,188,2022-05-30,Electronics,291.79
790,128,2022-05-12,Books,66.43
791,201,2023-03-09,Books,214.73
792,127,2022-02-28,Books,138.9
793,257,2022-07-18,Apparel,44.79
794,676,2022-08-03,Electronics,275.68
795,547,2023-07-15,Electronics,445.7
796,194,2023-04-17,Electronics,341.04
797,703,2022-09-04,Books,132.34
798,104,2023-01-17,Books,291.06
799,535,2022-08-27,Books,472.18
800,265,2023-01-02,Books,364.23
801,802,2022-06-17,Home Goods,347.84
802,942,2023-07-14,Books,484.4
803,974,2022-02-20,Apparel,401.45
804,384,2023-09-02,Home Goods,76.95
805,260,2023-12-29,Home Goods,180.34
806,414,2023-11-20,Books,482.92
807,991,2023-01-15,Electronics,249.96
808,358,2023-04-19,Books,64.7
809,75,2022-03-21,Electronics,234.72
810,355,2023-11-28,Books,351.53
811,584,2023-01-02,Books,498.8
812,771,2023-04-06,Electronics,168.71
813,910,2023-06-23,Electronics,261.9
814,188,2023-03-28,Electronics,441.04
815,973,2023-04-09,Electronics,184.08
816,685,2023-04-23,Apparel,63.54
817,992,2023-02-24,Electronics,474.98
818,290,2023-12-08,Books,249.34
819,45,2022-08-02,Books,256.36
820,573,2023-01-04,Apparel,314.39
821,83,2022-04-24,Electronics,11.73
822,123,2023-05-18,Books,466.25
823,358,2023-09-28,Apparel,187.11
824,528,2023-08-11,Books,204.5
825,66,2022-11-07,Apparel,95.31
826,936,2023-04-14,Apparel,195.29
827,657,2023-12-09,Home Goods,403.93
828,375,2022-02-13,Home Goods,402.0
829,162,2023-02-19,Electronics,468.54
830,746,2023-11-29,Home Goods,207.58
831,380,2022-09-03,Apparel,357.27
832,656,2022-03-25,Books,258.55
833,358,2022-07-26,Books,403.97
834,188,2022-05-31,Electronics,359.15
835,322,2023-10-30,Home Goods,190.27
836,450,2023-06-12,Electronics,174.97
837,474,2022-06-14,Apparel,133.7
838,13,2022-05-25,Home Goods,292.49
839,184,2022-02-06,Electronics,482.28
840,111,2022-11-29,Books,108.03
841,927,2023-02-07,Books,56.67
842,508,2023-02-18,Electronics,68.51
843,290,2022-02-14,Electronics,393.72
844,295,2023-02-06,Electronics,181.55
845,451,2022-07-25,Apparel,119.94
846,904,2022-03-03,Apparel,182.89
847,215,2023-02-24,Books,326.21
848,974,2023-04-13,Apparel,277.93
849,632,2022-01-19,Apparel,374.36
850,894,2022-12-31,Home Goods,176.15
851,567,2022-10-27,Apparel,231.49
852,27,2022-01-07,Home Goods,59.96
853,630,2023-03-04,Apparel,45.8
854,733,2022-04-27,Books,236.51
855,231,2023-08-03,Electronics,157.78
856,565,2023-05-22,Books,310.27
857,807,2023-06-30,Apparel,31.07
858,321,2023-12-07,Electronics,69.67
859,913,2022-11-21,Electronics,433.94
860,233,2022-02-24,Electronics,287.49
861,670,2022-02-11,Home Goods,358.91
862,437,2022-10-24,Books,422.57
863,781,2022-08-19,Home Goods,237.28
864,533,2023-03-29,Electronics,382.92
865,403,2023-01-29,Books,267.05
866,53,2023-06-06,Books,119.15
867,787,2022-12-24,Apparel,175.45
868,313,2023-03-20,Home Goods,250.27
869,281,2022-05-08,Home Goods,165.27
870,726,2023-11-22,Apparel,174.41
871,31,2023-02-09,Home Goods,175.32
872,337,2023-01-27,Electronics,70.19
873,183,2022-07-12,Electronics,51.47
874,23,2023-08-27,Home Goods,32.78
875,544,2022-03-19,Apparel,64.37
876,446,2022-03-26,Books,178.42
877,74,2022-01-30,Home Goods,301.0
878,10,2023-12-26,Books,102.19
879,484,2022-02-18,Apparel,445.12
880,456,2022-05-25,Books,406.11
881,566,2022-03-10,Apparel,265.06
882,564,2022-02-27,Apparel,364.86
883,660,2023-11-28,Electronics,189.5
884,160,2023-07-28,Electronics,28.02
885,882,2023-04-24,Apparel,453.12
886,14,2023-03-21,Home Goods,72.62
887,178,2022-10-23,Electronics,474.49
888,412,2023-11-09,Apparel,290.22
889,878,2022-06-20,Books,159.73
890,53,2023-07-29,Books,252.81
891,408,2022-05-27,Home Goods,255.8
892,847,2023-04-29,Books,21.41
893,22,2022-11-02,Books,184.18
894,30,2023-11-04,Apparel,372.53
895,703,2023-10-15,Books,259.93
896,260,2023-09-01,Books,129.67
897,205,2023-03-22,Books,174.2
898,59,2022-08-09,Books,432.9
899,471,2023-07-09,Apparel,267.52
900,776,2023-01-13,Books,268.89
901,466,2023-09-12,Home Goods,481.12
902,12,2022-09-23,Electronics,167.23
903,631,2022-04-05,Home Goods,244.98
904,927,2022-09-19,Electronics,407.74
905,974,2022-03-12,Home Goods,381.87
906,290,2022-08-07,Electronics,140.24
907,850,2023-06-17,Electronics,84.03
908,760,2022-04-02,Electronics,353.35
909,354,2022-05-07,Electronics,136.25
910,639,2022-03-21,Apparel,462.11
911,75,2022-08-26,Home Goods,73.33
912,873,2023-01-07,Electronics,165.97
913,716,2023-05-01,Home Goods,36.85
914,561,2023-11-25,Books,354.62
915,591,2022-01-25,Electronics,446.72
916,441,2022-06-05,Home Goods,321.58
917,991,2023-06-01,Apparel,469.5
918,241,2023-09-24,Home Goods,72.97
919,861,2023-06-14,Electronics,52.99
920,154,2023-12-11,Books,420.82
921,786,2022-02-26,Home Goods,429.2
922,96,2023-08-28,Books,417.21
923,726,2022-01-19,Apparel,401.49
924,294,2023-01-19,Home Goods,187.49
925,209,2022-07-12,Home Goods,116.56
926,343,2022-08-25,Apparel,465.11
927,88,2023-01-22,Apparel,160.43
928,818,2023-03-02,Apparel,205.22
929,776,2022-10-04,Electronics,352.78
930,937,2022-08-15,Electronics,153.74
931,390,2023-07-06,Home Goods,411.37
932,325,2022-11-19,Home Goods,44.32
933,940,2022-06-02,Home Goods,397.68
934,889,2023-10-01,Books,304.91
935,832,2022-08-25,Apparel,290.77
936,157,2022-02-24,Home Goods,234.6
937,668,2023-03-12,Apparel,145.75
938,651,2023-11-15,Electronics,237.39
939,633,2022-04-19,Apparel,230.51
940,577,2022-07-03,Books,296.04
941,619,2023-01-03,Books,147.97
942,659,2022-07-17,Apparel,48.02
943,137,2023-01-06,Books,81.09
944,923,2023-01-08,Books,352.6
945,674,2023-05-12,Electronics,21.02
946,428,2023-08-22,Home Goods,429.66
947,452,2022-07-20,Books,350.25
948,612,2023-05-24,Home Goods,386.36
949,850,2022-11-18,Apparel,419.63
950,911,2022-10-02,Apparel,70.13
951,819,2022-07-30,Books,413.0
952,141,2023-05-19,Apparel,257.27
953,83,2022-04-28,Electronics,443.91
954,177,2023-12-04,Books,444.43
955,198,2023-07-08,Books,21.85
956,624,2022-02-11,Books,197.6
957,568,2022-11-11,Apparel,267.94
958,972,2022-11-25,Apparel,342.4
959,691,2022-01-17,Books,150.23
960,421,2022-10-10,Home Goods,133.55
961,401,2022-09-15,Apparel,196.82
962,698,2023-07-29,Apparel,255.46
963,471,2023-07-28,Books,476.06
964,218,2023-09-04,Home Goods,383.43
965,925,2022-01-19,Books,220.37
966,929,2023-06-13,Apparel,36.64
967,828,2023-02-27,Books,92.58
968,987,2023-04-11,Books,233.4
969,729,2023-01-08,Books,408.77
970,632,2022-03-22,Home Goods,196.54
971,951,2023-07-05,Books,273.86
972,906,2023-07-02,Apparel,446.98
973,175,2023-02-28,Books,457.76
974,23,2023-03-05,Home Goods,115.73
975,725,2023-01-23,Electronics,31.36
976,917,2023-12-10,Home Goods,159.65
977,235,2023-11-01,Books,350.94
978,13,2022-07-23,Electronics,476.04
979,101,2022-07-15,Books,47.75
980,929,2023-12-29,Home Goods,23.96
981,536,2022-10-12,Electronics,443.23
982,876,2022-07-15,Electronics,376.59
983,523,2022-11-03,Books,496.2
984,785,2023-10-26,Books,204.43
985,452,2022-01-14,Home Goods,213.86
986,431,2022-05-26,Books,94.43
987,793,2022-02-26,Electronics,66.77
988,606,2023-12-24,Apparel,293.57
989,713,2022-07-29,Apparel,188.5
990,533,2023-06-13,Home Goods,49.36
991,852,2022-12-10,Books,444.62
992,979,2023-12-16,Home Goods,107.19
993,723,2023-09-03,Apparel,376.81
994,652,2022-10-06,Apparel,148.29
995,293,2022-07-28,Books,408.32
996,810,2023-10-03,Electronics,68.01
997,913,2022-12-01,Books,380.48
998,101,2022-10-15,Apparel,58.08
999,502,2022-09-09,Electronics,228.99
1000,304,2022-09-22,Home Goods,369.66
1001,871,2022-09-28,Apparel,94.88
1002,540,2023-12-01,Home Goods,149.98
1003,553,2023-02-23,Electronics,433.74
1004,355,2023-12-27,Home Goods,443.71
1005,303,2022-07-30,Apparel,32.02
1006,496,2022-12-31,Books,92.36
1007,658,2022-03-17,Home Goods,67.56
1008,768,2023-10-22,Apparel,98.05
1009,974,2022-11-17,Apparel,485.39
1010,227,2023-12-26,Electronics,280.31
1011,236,2023-03-09,Apparel,239.38
1012,873,2022-04-19,Books,492.39
1013,892,2023-10-03,Books,282.91
1014,455,2023-06-06,Home Goods,333.95
1015,13,2022-02-16,Home Goods,173.06
1016,210,2023-01-14,Home Goods,197.24
1017,741,2022-04-06,Home Goods,301.26
1018,397,2022-04-13,Books,44.2
1019,100,2022-05-26,Electronics,135.38
1020,31,2022-01-27,Home Goods,106.44
1021,898,2023-06-14,Electronics,17.79
1022,528,2023-11-10,Apparel,273.08
1023,649,2022-03-23,Apparel,284.92
1024,329,2023-03-04,Home Goods,198.13
1025,166,2023-08-07,Apparel,141.68
1026,459,2023-04-24,Electronics,329.51
1027,822,2022-06-11,Electronics,75.98
1028,952,2023-02-06,Apparel,264.12
1029,982,2023-05-23,Home Goods,386.36
1030,993,2022-02-07,Electronics,90.51
1031,100,2023-05-26,Electronics,379.1
1032,621,2023-01-28,Books,382.79
1033,855,2023-12-14,Home Goods,39.36
1034,173,2023-05-09,Books,19.2
1035,749,2022-07-19,Apparel,487.23
1036,162,2022-09-12,Apparel,104.76
1037,905,2022-06-28,Books,412.85
1038,728,2023-07-01,Home Goods,285.31
1039,776,2023-08-17,Electronics,139.59
1040,263,2023-01-24,Apparel,73.69
1041,804,2023-02-02,Home Goods,253.37
1042,274,2022-06-07,Home Goods,209.6
1043,3,2022-01-04,Apparel,352.45
1044,28,2022-06-16,Apparel,453.04
1045,326,2023-04-13,Home Goods,404.57
1046,940,2023-02-13,Electronics,144.48
1047,149,2023-02-16,Books,440.68
1048,540,2022-07-23,Apparel,418.36
1049,488,2022-07-13,Books,465.28
1050,822,2022-08-23,Home Goods,234.74
1051,438,2023-12-19,Books,386.6
1052,65,2022-05-30,Electronics,299.91
1053,356,2022-06-08,Home Goods,162.15
1054,533,2022-10-06,Electronics,497.27
1055,252,2023-02-08,Home Goods,28.77
1056,235,2023-11-09,Electronics,89.51
1057,227,2022-11-07,Home Goods,447.35
1058,525,2022-03-09,Electronics,39.68
1059,313,2023-04-08,Home Goods,444.54
1060,49,2022-03-29,Electronics,360.46
1061,118,2022-08-05,Home Goods,27.98
1062,54,2022-01-01,Electronics,220.37
1063,650,2022-05-15,Apparel,379.69
1064,565,2023-11-28,Books,295.72
1065,44,2022-12-17,Home Goods,468.58
1066,815,2022-05-20,Electronics,435.15
1067,53,2023-09-10,Apparel,173.0
1068,586,2022-05-13,Home Goods,51.47
1069,558,2023-09-12,Home Goods,472.69
1070,525,2022-06-27,Home Goods,263.47
1071,677,2022-12-24,Books,46.45
1072,102,2023-01-15,Electronics,410.12
1073,792,2023-10-20,Electronics,435.57
1074,770,2023-03-26,Home Goods,323.32
1075,982,2023-08-09,Home Goods,229.28
1076,849,2023-04-08,Home Goods,334.46
1077,868,2022-04-18,Apparel,356.28
1078,398,2022-05-02,Home Goods,447.58
1079,138,2022-01-17,Books,478.37
1080,675,2022-07-15,Electronics,262.02
1081,921,2022-11-23,Books,401.26
1082,387,2022-11-14,Home Goods,482.61
1083,111,2023-04-24,Apparel,84.11
1084,614,2022-09-09,Home Goods,18.95
1085,17,2023-05-18,Home Goods,435.79
1086,780,2022-04-29,Home Goods,105.68
1087,182,2023-11-05,Home Goods,30.81
1088,884,2023-12-11,Home Goods,88.45
1089,536,2023-05-13,Electronics,198.22
1090,541,2023-05-01,Books,117.44
1091,171,2022-02-14,Apparel,159.57
1092,409,2022-11-10,Home Goods,487.89
1093,740,2022-06-28,Apparel,355.16
1094,378,2023-02-22,Electronics,358.97
1095,188,2023-07-10,Books,56.4
1096,858,2022-03-19,Home Goods,368.73
1097,230,2022-11-22,Electronics,372.28
1098,833,2023-11-21,Electronics,333.28
1099,852,2022-12-23,Books,121.93
1100,119,2023-02-20,Home Goods,217.29
1101,156,2023-05-30,Books,424.68
1102,784,2022-08-02,Books,338.4
1103,687,2022-03-15,Apparel,369.06
1104,465,2023-07-17,Apparel,297.81
1105,104,2023-08-02,Books,230.3
1106,604,2023-05-24,Apparel,381.94
1107,698,2022-11-28,Electronics,43.28
1108,972,2022-04-03,Books,339.85
1109,795,2023-11-19,Home Goods,498.63
1110,502,2023-10-19,Home Goods,392.29
1111,693,2023-06-03,Electronics,152.38
1112,682,2022-09-26,Home Goods,146.13
1113,699,2023-01-11,Home Goods,336.94
1114,175,2022-01-04,Books,448.97
1115,734,2022-05-18,Electronics,293.2
1116,745,2022-08-19,Books,268.43
1117,674,2023-08-23,Electronics,88.59
1118,421,2023-06-13,Books,360.57
1119,134,2022-02-21,Books,354.13
1120,391,2023-10-08,Apparel,483.81
1121,992,2023-12-24,Home Goods,157.09
1122,736,2022-11-21,Electronics,380.66
1123,501,2023-12-18,Home Goods,222.69
1124,665,2023-12-24,Apparel,283.65
1125,33,2022-10-04,Electronics,410.06
1126,55,2023-06-20,Apparel,118.78
1127,954,2023-05-01,Home Goods,178.01
1128,519,2023-05-31,Books,388.92
1129,756,2022-06-01,Apparel,289.52
1130,825,2023-04-28,Apparel,55.29
1131,638,2022-09-16,Books,220.79
1132,12,2022-11-20,Home Goods,297.45
1133,528,2022-06-17,Apparel,455.66
1134,720,2023-11-19,Home Goods,102.36
1135,555,2022-11-06,Books,404.92
1136,373,2023-04-24,Electronics,74.01
1137,484,2022-02-25,Apparel,128.7
1138,973,2023-09-12,Home Goods,129.24
1139,647,2023-04-18,Books,439.96
1140,228,2022-10-23,Books,107.52
1141,623,2023-04-06,Apparel,395.61
1142,307,2022-11-20,Electronics,236.29
1143,457,2022-05-21,Apparel,499.55
1144,160,2023-10-29,Home Goods,421.15
1145,331,2022-09-19,Books,372.45
1146,776,2023-02-24,Electronics,436.66
1147,225,2022-08-29,Home Goods,320.67
1148,983,2022-12-21,Apparel,423.39
1149,729,2023-08-12,Books,137.95
1150,504,2022-06-29,Apparel,57.87
1151,456,2022-03-07,Electronics,311.81
1152,45,2022-12-14,Electronics,223.0
1153,214,2022-06-20,Electronics,218.96
1154,59,2023-04-19,Electronics,268.11
1155,644,2023-06-18,Electronics,187.08
1156,616,2023-01-02,Apparel,316.77
1157,195,2022-04-17,Electronics,24.98
1158,925,2023-03-15,Electronics,485.25
1159,489,2022-08-15,Books,463.11
1160,157,2023-03-20,Electronics,468.28
1161,610,2023-03-18,Books,188.85
1162,226,2023-01-31,Books,270.63
1163,412,2023-12-29,Books,477.52
1164,205,2023-08-04,Apparel,452.15
1165,79,2022-03-25,Apparel,397.22
1166,124,2023-09-07,Home Goods,209.59
1167,471,2023-07-05,Home Goods,286.53
1168,940,2022-01-13,Books,398.53
1169,218,2023-11-24,Apparel,143.78
1170,516,2023-05-08,Electronics,316.96
1171,602,2022-09-25,Home Goods,415.69
1172,104,2023-06-09,Apparel,356.65
1173,393,2022-04-30,Electronics,244.95
1174,631,2022-12-19,Electronics,296.46
1175,645,2022-02-26,Apparel,494.45
1176,824,2022-02-09,Home Goods,304.97
1177,608,2022-12-02,Apparel,394.95
1178,980,2023-10-02,Home Goods,366.04
1179,434,2022-06-22,Books,353.73
1180,331,2023-07-01,Apparel,361.02
1181,143,2022-09-16,Apparel,232.66
1182,800,2023-06-01,Home Goods,242.34
1183,540,2023-12-31,Home Goods,239.25
1184,278,2023-06-07,Apparel,26.29
1185,233,2022-04-27,Electronics,128.12
1186,529,2022-07-03,Electronics,85.74
1187,571,2022-04-26,Electronics,444.36
1188,90,2022-06-11,Books,144.73
1189,492,2023-08-02,Books,77.84
1190,199,2023-12-13,Home Goods,68.69
1191,362,2023-06-27,Books,353.0
1192,441,2023-08-10,Electronics,12.98
1193,26,2022-08-25,Apparel,240.94
1194,25,2022-03-07,Books,68.25
1195,394,2022-03-11,Books,426.34
1196,507,2023-03-23,Electronics,479.64
1197,301,2023-02-20,Books,479.79
1198,339,2023-06-16,Home Goods,226.56
1199,267,2023-03-17,Apparel,325.81
1200,461,2023-04-09,Electronics,303.86
1201,693,2023-01-31,Home Goods,181.52
1202,456,2023-12-12,Electronics,227.59
1203,360,2023-07-05,Home Goods,41.52
1204,68,2023-10-19,Apparel,399.89
1205,863,2023-07-11,Apparel,127.99
1206,412,2023-01-30,Home Goods,235.66
1207,971,2022-11-22,Home Goods,245.5
1208,491,2022-04-01,Home Goods,284.75
1209,833,2022-03-11,Home Goods,410.76
1210,49,2022-06-15,Home Goods,349.02
1211,687,2023-10-04,Home Goods,334.9
1212,564,2022-08-02,Apparel,268.11
1213,102,2023-08-24,Home Goods,57.02
1214,216,2022-12-01,Books,206.98
1215,438,2023-01-04,Apparel,479.09
1216,700,2023-08-07,Electronics,497.82
1217,569,2023-11-08,Apparel,367.94
1218,559,2022-02-18,Electronics,121.48
1219,159,2022-02-21,Electronics,59.93
1220,489,2022-10-16,Books,213.23
1221,686,2023-09-18,Home Goods,429.72
1222,242,2022-08-27,Home Goods,363.71
1223,794,2022-05-13,Apparel,443.11
1224,753,2022-06-15,Home Goods,311.73
1225,882,2023-01-09,Books,73.86
1226,5,2023-01-08,Apparel,66.25
1227,596,2023-04-23,Apparel,33.52
1228,820,2023-04-24,Apparel,287.87
1229,361,2023-10-12,Home Goods,129.01
1230,459,2023-08-14,Home Goods,369.85
1231,248,2023-11-13,Home Goods,346.26
1232,566,2023-09-27,Apparel,165.87
1233,673,2023-11-19,Apparel,96.63
1234,946,2022-10-27,Electronics,60.18
1235,422,2022-03-23,Electronics,371.28
1236,923,2022-03-28,Home Goods,230.72
1237,738,2022-08-13,Apparel,168.53
1238,15,2022-01-16,Home Goods,429.76
1239,736,2022-12-24,Home Goods,300.87
1240,573,2022-06-12,Electronics,263.82
1241,122,2023-09-02,Books,374.26
1242,277,2023-10-30,Home Goods,409.64
1243,558,2023-05-29,Books,346.18
1244,453,2022-12-16,Books,225.6
1245,390,2023-11-12,Apparel,195.86
1246,294,2023-04-09,Apparel,388.12
1247,574,2023-01-10,Home Goods,263.77
